x-axis,1,2,EXT
second,Volt,Volt,
+98.36000E-03,+6.87850119E+00,+2.40013048E+00,0
+98.44000E-03,+6.88988367E+00,+2.32036432E+00,0
+98.52000E-03,+6.87589838E+00,+2.32036432E+00,0
+98.60000E-03,+6.86568079E+00,+2.28630569E+00,0
+98.68000E-03,+6.84936571E+00,+2.32036432E+00,0
+98.76000E-03,+6.82928293E+00,+2.38730693E+00,0
+98.84000E-03,+6.84066541E+00,+2.23192210E+00,0
+98.92000E-03,+6.84936571E+00,+2.15242048E+00,0
+99.00000E-03,+6.82283305E+00,+2.18503992E+00,0
+99.08000E-03,+6.79847145E+00,+2.22830367E+00,0
+99.16000E-03,+6.81689428E+00,+2.14347989E+00,0
+99.24000E-03,+6.79630039E+00,+2.15965735E+00,0
+99.32000E-03,+6.82283305E+00,+2.14347989E+00,0
+99.40000E-03,+6.79630039E+00,+2.05503768E+00,0
+99.48000E-03,+6.76976772E+00,+2.06424279E+00,0
+99.56000E-03,+6.78215637E+00,+2.05503768E+00,0
+99.64000E-03,+6.76976772E+00,+2.05503768E+00,0
+99.72000E-03,+6.75361137E+00,+2.02044998E+00,0
+99.80000E-03,+6.76976772E+00,+2.03912475E+00,0
+99.88000E-03,+6.74323506E+00,+1.96659546E+00,0
+99.96000E-03,+6.72524398E+00,+1.93812352E+00,0
+100.04000E-03,+6.74039417E+00,+1.79918069E+00,0
+100.12000E-03,+6.70247902E+00,+1.92556450E+00,0
+100.20000E-03,+6.71762921E+00,+1.87815325E+00,0
+100.28000E-03,+6.71670240E+00,+1.84330102E+00,0
+100.36000E-03,+6.69486425E+00,+1.78971104E+00,0
+100.44000E-03,+6.71001444E+00,+1.83356684E+00,0
+100.52000E-03,+6.68170751E+00,+1.78971104E+00,0
+100.60000E-03,+6.68724948E+00,+1.77997685E+00,0
+100.68000E-03,+6.69016973E+00,+1.70126882E+00,0
+100.76000E-03,+6.66448452E+00,+1.61282661E+00,0
+100.84000E-03,+6.65817446E+00,+1.70126882E+00,0
+100.92000E-03,+6.64171957E+00,+1.61282661E+00,0
+101.00000E-03,+6.63710441E+00,+1.61282661E+00,0
+101.08000E-03,+6.65525421E+00,+1.61282661E+00,0
+101.16000E-03,+6.63710441E+00,+1.60282789E+00,0
+101.24000E-03,+6.61057175E+00,+1.65332851E+00,0
+101.32000E-03,+6.63710441E+00,+1.52438439E+00,0
+101.40000E-03,+6.64771880E+00,+1.52438439E+00,0
+101.48000E-03,+6.58857488E+00,+1.53950372E+00,0
+101.56000E-03,+6.61057175E+00,+1.52438439E+00,0
+101.64000E-03,+6.60064609E+00,+1.49670605E+00,0
+101.72000E-03,+6.61057175E+00,+1.51412114E+00,0
+101.80000E-03,+6.61057175E+00,+1.48414703E+00,0
+101.88000E-03,+6.60988301E+00,+1.43823795E+00,0
+101.96000E-03,+6.58403908E+00,+1.48873857E+00,0
+102.04000E-03,+6.61057175E+00,+1.42108739E+00,0
+102.12000E-03,+6.59096512E+00,+1.43594218E+00,0
+102.20000E-03,+6.57581494E+00,+1.46955677E+00,0
+102.28000E-03,+6.58719742E+00,+1.28011332E+00,0
+102.36000E-03,+6.56005538E+00,+1.38747280E+00,0
+102.44000E-03,+6.58464845E+00,+1.34953121E+00,0
+102.52000E-03,+6.58403908E+00,+1.31158961E+00,0
+102.60000E-03,+6.56188350E+00,+1.34749997E+00,0
+102.68000E-03,+6.51845190E+00,+1.34749997E+00,0
+102.76000E-03,+6.55750642E+00,+1.34749997E+00,0
+102.84000E-03,+6.56074411E+00,+1.25905775E+00,0
+102.92000E-03,+6.53097376E+00,+1.25905775E+00,0
+103.00000E-03,+6.55750642E+00,+1.34749997E+00,0
+103.08000E-03,+6.55267869E+00,+1.34749997E+00,0
+103.16000E-03,+6.53527147E+00,+1.25905775E+00,0
+103.24000E-03,+6.56459118E+00,+1.25905775E+00,0
+103.32000E-03,+6.54710460E+00,+1.37438471E+00,0
+103.40000E-03,+6.53097376E+00,+1.34749997E+00,0
+103.48000E-03,+6.55750642E+00,+1.29850152E+00,0
+103.56000E-03,+6.55705577E+00,+1.25905775E+00,0
+103.64000E-03,+6.53097376E+00,+1.25905775E+00,0
+103.72000E-03,+6.54906970E+00,+1.27311895E+00,0
+103.80000E-03,+6.53097376E+00,+1.25905775E+00,0
+103.88000E-03,+6.53354823E+00,+1.25905775E+00,0
+103.96000E-03,+6.50783751E+00,+1.24773637E+00,0
+104.04000E-03,+6.51921999E+00,+1.21987852E+00,0
+104.12000E-03,+6.50481239E+00,+1.25905775E+00,0
+104.20000E-03,+6.50444109E+00,+1.25905775E+00,0
+104.28000E-03,+6.50030210E+00,+1.18441220E+00,0
+104.36000E-03,+6.52373028E+00,+1.29921009E+00,0
+104.44000E-03,+6.50444109E+00,+1.19697122E+00,0
+104.52000E-03,+6.50444109E+00,+1.17061554E+00,0
+104.60000E-03,+6.49276668E+00,+1.20953024E+00,0
+104.68000E-03,+6.47820036E+00,+1.25808465E+00,0
+104.76000E-03,+6.49335055E+00,+1.17061554E+00,0
+104.84000E-03,+6.48196807E+00,+1.25905775E+00,0
+104.92000E-03,+6.50444109E+00,+1.17061554E+00,0
+105.00000E-03,+6.47790843E+00,+1.23296660E+00,0
+105.08000E-03,+6.47790843E+00,+1.17061554E+00,0
+105.16000E-03,+6.48950348E+00,+1.25905775E+00,0
+105.24000E-03,+6.53076118E+00,+1.08359047E+00,0
+105.32000E-03,+6.46673852E+00,+1.22182473E+00,0
+105.40000E-03,+6.49648054E+00,+1.24579016E+00,0
+105.48000E-03,+6.52357156E+00,+1.25905775E+00,0
+105.56000E-03,+6.50444109E+00,+1.25905775E+00,0
+105.64000E-03,+6.51171008E+00,+1.17061554E+00,0
+105.72000E-03,+6.57602467E+00,+1.22067212E+00,0
+105.80000E-03,+6.61070496E+00,+1.17061554E+00,0
+105.88000E-03,+6.67892047E+00,+1.20811310E+00,0
+105.96000E-03,+6.74323506E+00,+1.25905775E+00,0
+106.04000E-03,+6.79630039E+00,+1.25905775E+00,0
+106.12000E-03,+6.80396901E+00,+1.23349567E+00,0
+106.20000E-03,+6.79630039E+00,+1.25905775E+00,0
+106.28000E-03,+6.81139672E+00,+1.25905775E+00,0
+106.36000E-03,+6.76976772E+00,+1.25923726E+00,0
+106.44000E-03,+6.78497176E+00,+1.34749997E+00,0
+106.52000E-03,+6.76976772E+00,+1.25905775E+00,0
+106.60000E-03,+6.76220680E+00,+1.25905775E+00,0
+106.68000E-03,+6.76976772E+00,+1.28435530E+00,0
+106.76000E-03,+6.76976772E+00,+1.33485592E+00,0
+106.84000E-03,+6.76976772E+00,+1.34749997E+00,0
+106.92000E-03,+6.76974222E+00,+1.34749997E+00,0
+107.00000E-03,+6.75464305E+00,+1.25905775E+00,0
+107.08000E-03,+6.79630039E+00,+1.27153175E+00,0
+107.16000E-03,+6.76976772E+00,+1.37296757E+00,0
+107.24000E-03,+6.82283305E+00,+1.41090916E+00,0
+107.32000E-03,+6.84936571E+00,+1.43594218E+00,0
+107.40000E-03,+6.87589838E+00,+1.38509200E+00,0
+107.48000E-03,+6.90243104E+00,+1.52403484E+00,0
+107.56000E-03,+6.90243104E+00,+1.43594218E+00,0
+107.64000E-03,+6.92163803E+00,+1.34749997E+00,0
+107.72000E-03,+6.87589838E+00,+1.43594218E+00,0
+107.80000E-03,+6.92896370E+00,+1.43594218E+00,0
+107.88000E-03,+6.90243104E+00,+1.43594218E+00,0
+107.96000E-03,+6.91776545E+00,+1.43594218E+00,0
+108.04000E-03,+6.92896370E+00,+1.43594218E+00,0
+108.12000E-03,+6.92896370E+00,+1.48582871E+00,0
+108.20000E-03,+6.92896370E+00,+1.52438439E+00,0
+108.28000E-03,+6.92896370E+00,+1.52438439E+00,0
+108.36000E-03,+6.89507985E+00,+1.58832266E+00,0
+108.44000E-03,+6.85742830E+00,+1.52438439E+00,0
+108.52000E-03,+6.81171416E+00,+1.61282661E+00,0
+108.60000E-03,+6.76976772E+00,+1.61282661E+00,0
+108.68000E-03,+6.73158900E+00,+1.61282661E+00,0
+108.76000E-03,+6.69367385E+00,+1.60114621E+00,0
+108.84000E-03,+6.69016973E+00,+1.64874642E+00,0
+108.92000E-03,+6.69016973E+00,+1.61282661E+00,0
+109.00000E-03,+6.65541576E+00,+1.62652879E+00,0
+109.08000E-03,+6.62606488E+00,+1.61282661E+00,0
+109.16000E-03,+6.69016973E+00,+1.61396977E+00,0
+109.24000E-03,+6.64882983E+00,+1.75062628E+00,0
+109.32000E-03,+6.65678755E+00,+1.70126882E+00,0
+109.40000E-03,+6.63710441E+00,+1.72779456E+00,0
+109.48000E-03,+6.64429687E+00,+1.72524371E+00,0
+109.56000E-03,+6.69016973E+00,+1.80367775E+00,0
+109.64000E-03,+6.67920956E+00,+1.78971104E+00,0
+109.72000E-03,+6.66405938E+00,+1.78971104E+00,0
+109.80000E-03,+6.63710441E+00,+1.87815325E+00,0
+109.88000E-03,+6.58738448E+00,+1.87815325E+00,0
+109.96000E-03,+6.61057175E+00,+1.87815325E+00,0
+110.04000E-03,+6.57692598E+00,+1.87815325E+00,0
+110.12000E-03,+6.57976971E+00,+1.89238449E+00,0
+110.20000E-03,+6.57315827E+00,+2.01876830E+00,0
+110.28000E-03,+6.53047209E+00,+1.96659546E+00,0
+110.36000E-03,+6.54562227E+00,+1.95738089E+00,0
+110.44000E-03,+6.53423980E+00,+2.05503768E+00,0
+110.52000E-03,+6.54938998E+00,+2.08209248E+00,0
+110.60000E-03,+6.51850858E+00,+2.14347989E+00,0
+110.68000E-03,+6.55750642E+00,+2.23192210E+00,0
+110.76000E-03,+6.51524255E+00,+2.19591727E+00,0
+110.84000E-03,+6.50502212E+00,+2.23192210E+00,0
+110.92000E-03,+6.51901025E+00,+2.28048597E+00,0
+111.00000E-03,+6.52778708E+00,+2.30974205E+00,0
+111.08000E-03,+6.53916956E+00,+2.32036432E+00,0
+111.16000E-03,+6.53097376E+00,+2.38562525E+00,0
+111.24000E-03,+6.55750642E+00,+2.39404622E+00,0
+111.32000E-03,+6.54678433E+00,+2.37306623E+00,0
+111.40000E-03,+6.55750642E+00,+2.49504746E+00,0
+111.48000E-03,+6.54301662E+00,+2.49724875E+00,0
+111.56000E-03,+6.53408108E+00,+2.58569096E+00,0
+111.64000E-03,+6.53924892E+00,+2.52483261E+00,0
+111.72000E-03,+6.57716406E+00,+2.58569096E+00,0
+111.80000E-03,+6.56201387E+00,+2.67413317E+00,0
+111.88000E-03,+6.56814915E+00,+2.63865740E+00,0
+111.96000E-03,+6.55898591E+00,+2.76010956E+00,0
+112.04000E-03,+6.56962865E+00,+2.76257539E+00,0
+112.12000E-03,+6.56053438E+00,+2.68422637E+00,0
+112.20000E-03,+6.56586094E+00,+2.82316920E+00,0
+112.28000E-03,+6.59083475E+00,+2.85101760E+00,0
+112.36000E-03,+6.57945227E+00,+2.92417044E+00,0
+112.44000E-03,+6.58403908E+00,+2.93945982E+00,0
+112.52000E-03,+6.60893353E+00,+3.02244132E+00,0
+112.60000E-03,+6.58616858E+00,+2.98013177E+00,0
+112.68000E-03,+6.61057175E+00,+2.94928848E+00,0
+112.76000E-03,+6.56594030E+00,+2.99978910E+00,0
+112.84000E-03,+6.61057175E+00,+2.96184750E+00,0
+112.92000E-03,+6.58870526E+00,+3.10079033E+00,0
+113.00000E-03,+6.58403908E+00,+3.06284874E+00,0
+113.08000E-03,+6.58493755E+00,+2.94544959E+00,0
+113.16000E-03,+6.61057175E+00,+3.16384997E+00,0
+113.24000E-03,+6.61344099E+00,+3.20478646E+00,0
+113.32000E-03,+6.61057175E+00,+3.23316392E+00,0
+113.40000E-03,+6.63046746E+00,+3.18266330E+00,0
+113.48000E-03,+6.63235888E+00,+3.29322867E+00,0
+113.56000E-03,+6.63138105E+00,+3.23946863E+00,0
+113.64000E-03,+6.63612658E+00,+3.29648809E+00,0
+113.72000E-03,+6.64946471E+00,+3.38167088E+00,0
+113.80000E-03,+6.66363707E+00,+3.38167088E+00,0
+113.88000E-03,+6.63710441E+00,+3.38167088E+00,0
+113.96000E-03,+6.65052190E+00,+3.42538813E+00,0
+114.04000E-03,+6.63710441E+00,+3.55855531E+00,0
+114.12000E-03,+6.65331178E+00,+3.55855531E+00,0
+114.20000E-03,+6.68911255E+00,+3.64699753E+00,0
+114.28000E-03,+6.67607674E+00,+3.60002086E+00,0
+114.36000E-03,+6.66363707E+00,+3.72640467E+00,0
+114.44000E-03,+6.67230903E+00,+3.67590406E+00,0
+114.52000E-03,+6.68369151E+00,+3.73543974E+00,0
+114.60000E-03,+6.71179815E+00,+3.82388195E+00,0
+114.68000E-03,+6.69016973E+00,+3.82388195E+00,0
+114.76000E-03,+6.71556585E+00,+3.90853568E+00,0
+114.84000E-03,+6.72922142E+00,+3.87059408E+00,0
+114.92000E-03,+6.69543205E+00,+3.91232417E+00,0
+115.00000E-03,+6.73448374E+00,+3.97159532E+00,0
+115.08000E-03,+6.74323506E+00,+4.00076638E+00,0
+115.16000E-03,+6.72168601E+00,+4.16103877E+00,0
+115.24000E-03,+6.75340163E+00,+4.08920860E+00,0
+115.32000E-03,+6.76976772E+00,+4.18170383E+00,0
+115.40000E-03,+6.76976772E+00,+4.26609302E+00,0
+115.48000E-03,+6.79374859E+00,+4.27459902E+00,0
+115.56000E-03,+6.76976772E+00,+4.35453524E+00,0
+115.64000E-03,+6.81651354E+00,+4.35453524E+00,0
+115.72000E-03,+6.79123741E+00,+4.44297745E+00,0
+115.80000E-03,+6.81274584E+00,+4.47660149E+00,0
+115.88000E-03,+6.79630039E+00,+4.61554432E+00,0
+115.96000E-03,+6.82283305E+00,+4.61986188E+00,0
+116.04000E-03,+6.82530549E+00,+4.70006263E+00,0
+116.12000E-03,+6.82283305E+00,+4.70830409E+00,0
+116.20000E-03,+6.86965823E+00,+4.79674631E+00,0
+116.28000E-03,+6.82797538E+00,+4.79674631E+00,0
+116.36000E-03,+6.84936571E+00,+4.83010582E+00,0
+116.44000E-03,+6.84936571E+00,+4.88977061E+00,0
+116.52000E-03,+6.86212282E+00,+5.01954926E+00,0
+116.60000E-03,+6.87350530E+00,+4.97363073E+00,0
+116.68000E-03,+6.86734451E+00,+5.00359540E+00,0
+116.76000E-03,+6.88205916E+00,+5.15051516E+00,0
+116.84000E-03,+6.88112007E+00,+5.06207295E+00,0
+116.92000E-03,+6.88582687E+00,+5.18361014E+00,0
+117.00000E-03,+6.90097705E+00,+5.23411076E+00,0
+117.08000E-03,+6.90243104E+00,+5.19330338E+00,0
+117.16000E-03,+6.90243104E+00,+5.24666978E+00,0
+117.24000E-03,+6.91989494E+00,+5.26918657E+00,0
+117.32000E-03,+6.94333351E+00,+5.34767101E+00,0
+117.40000E-03,+6.92896370E+00,+5.39817163E+00,0
+117.48000E-03,+6.93881283E+00,+5.38301136E+00,0
+117.56000E-03,+6.93049705E+00,+5.50428402E+00,0
+117.64000E-03,+6.94258054E+00,+5.45889455E+00,0
+117.72000E-03,+6.92896370E+00,+5.50428402E+00,0
+117.80000E-03,+6.94634825E+00,+5.59272623E+00,0
+117.88000E-03,+6.93496577E+00,+5.68116844E+00,0
+117.96000E-03,+6.95549637E+00,+5.66323374E+00,0
+118.04000E-03,+6.95549637E+00,+5.71373435E+00,0
+118.12000E-03,+6.95710907E+00,+5.68654413E+00,0
+118.20000E-03,+6.96849155E+00,+5.76961066E+00,0
+118.28000E-03,+6.98202903E+00,+5.85805287E+00,0
+118.36000E-03,+6.97280155E+00,+5.82729461E+00,0
+118.44000E-03,+6.98202903E+00,+5.85805287E+00,0
+118.52000E-03,+6.98202903E+00,+5.85805287E+00,0
+118.60000E-03,+6.99171944E+00,+5.94649509E+00,0
+118.68000E-03,+7.00856169E+00,+5.94649509E+00,0
+118.76000E-03,+6.96857091E+00,+5.94649509E+00,0
+118.84000E-03,+7.00856169E+00,+6.04185610E+00,0
+118.92000E-03,+7.00856169E+00,+6.06596009E+00,0
+119.00000E-03,+7.00856169E+00,+6.12337951E+00,0
+119.08000E-03,+7.02955522E+00,+6.12337951E+00,0
+119.16000E-03,+7.01817274E+00,+6.06697414E+00,0
+119.24000E-03,+7.03509435E+00,+6.21182173E+00,0
+119.32000E-03,+7.04847311E+00,+6.25566808E+00,0
+119.40000E-03,+7.06162702E+00,+6.29360967E+00,0
+119.48000E-03,+7.03509435E+00,+6.33155127E+00,0
+119.56000E-03,+7.06739100E+00,+6.38870616E+00,0
+119.64000E-03,+7.06162702E+00,+6.45842006E+00,0
+119.72000E-03,+7.07115871E+00,+6.42047847E+00,0
+119.80000E-03,+7.08815968E+00,+6.40104473E+00,0
+119.88000E-03,+7.08815968E+00,+6.60970146E+00,0
+119.96000E-03,+7.08624276E+00,+6.57198032E+00,0
+120.04000E-03,+7.10522679E+00,+6.65403280E+00,0
+120.12000E-03,+7.12037697E+00,+6.74247501E+00,0
+120.20000E-03,+7.10899449E+00,+6.83091722E+00,0
+120.28000E-03,+7.11469234E+00,+6.83091722E+00,0
+120.36000E-03,+7.11469234E+00,+6.83735104E+00,0
+120.44000E-03,+7.14122501E+00,+6.91935944E+00,0
+120.52000E-03,+7.14306257E+00,+7.00167645E+00,0
+120.60000E-03,+7.15076992E+00,+7.00780165E+00,0
+120.68000E-03,+7.16775767E+00,+7.05887542E+00,0
+120.76000E-03,+7.16775767E+00,+7.14617133E+00,0
+120.84000E-03,+7.16775767E+00,+7.18468608E+00,0
+120.92000E-03,+7.14323451E+00,+7.17798773E+00,0
+121.00000E-03,+7.18114965E+00,+7.14088381E+00,0
+121.08000E-03,+7.16775767E+00,+7.19054675E+00,0
+121.16000E-03,+7.21119872E+00,+7.27312829E+00,0
+121.24000E-03,+7.18876443E+00,+7.27312829E+00,0
+121.32000E-03,+7.18843376E+00,+7.29265020E+00,0
+121.40000E-03,+7.17705128E+00,+7.36157051E+00,0
+121.48000E-03,+7.19637920E+00,+7.36157051E+00,0
+121.56000E-03,+7.23388431E+00,+7.45001272E+00,0
+121.64000E-03,+7.22082300E+00,+7.45001272E+00,0
+121.72000E-03,+7.22082300E+00,+7.50610948E+00,0
+121.80000E-03,+7.22082300E+00,+7.55661009E+00,0
+121.88000E-03,+7.23548380E+00,+7.53845493E+00,0
+121.96000E-03,+7.23003725E+00,+7.56916911E+00,0
+122.04000E-03,+7.24301921E+00,+7.62689715E+00,0
+122.12000E-03,+7.23437370E+00,+7.62500134E+00,0
+122.20000E-03,+7.24735566E+00,+7.62689715E+00,0
+122.28000E-03,+7.26410532E+00,+7.68272937E+00,0
+122.36000E-03,+7.24735566E+00,+7.78589095E+00,0
+122.44000E-03,+7.25337095E+00,+7.71533936E+00,0
+122.52000E-03,+7.26475343E+00,+7.65734679E+00,0
+122.60000E-03,+7.24735566E+00,+7.71533936E+00,0
+122.68000E-03,+7.24808312E+00,+7.71533936E+00,0
+122.76000E-03,+7.27388832E+00,+7.80378158E+00,0
+122.84000E-03,+7.25721802E+00,+7.89222379E+00,0
+122.92000E-03,+7.27388832E+00,+7.80378158E+00,0
+123.00000E-03,+7.27388832E+00,+7.82409708E+00,0
+123.08000E-03,+7.27388832E+00,+7.95048089E+00,0
+123.16000E-03,+7.29809404E+00,+7.89222379E+00,0
+123.24000E-03,+7.28759774E+00,+7.89222379E+00,0
+123.32000E-03,+7.29898022E+00,+7.80858411E+00,0
+123.40000E-03,+7.27388832E+00,+7.94752695E+00,0
+123.48000E-03,+7.27909679E+00,+7.82114314E+00,0
+123.56000E-03,+7.30042098E+00,+7.96008597E+00,0
+123.64000E-03,+7.30042098E+00,+7.98066600E+00,0
+123.72000E-03,+7.27629463E+00,+7.97264499E+00,0
+123.80000E-03,+7.30042098E+00,+7.98066600E+00,0
+123.88000E-03,+7.32559225E+00,+8.06910822E+00,0
+123.96000E-03,+7.32695365E+00,+8.06910822E+00,0
+124.04000E-03,+7.32695365E+00,+8.08620524E+00,0
+124.12000E-03,+7.32070028E+00,+8.15755043E+00,0
+124.20000E-03,+7.30931780E+00,+8.06910822E+00,0
+124.28000E-03,+7.32695365E+00,+8.06910822E+00,0
+124.36000E-03,+7.32575002E+00,+8.24599265E+00,0
+124.44000E-03,+7.35348631E+00,+8.24171917E+00,0
+124.52000E-03,+7.31052142E+00,+8.19121856E+00,0
+124.60000E-03,+7.35853606E+00,+8.26282514E+00,0
+124.68000E-03,+7.33328638E+00,+8.24599265E+00,0
+124.76000E-03,+7.35348631E+00,+8.30504335E+00,0
+124.84000E-03,+7.35348631E+00,+8.24599265E+00,0
+124.92000E-03,+7.36607147E+00,+8.29248432E+00,0
+125.00000E-03,+7.35228363E+00,+8.33844380E+00,0
+125.08000E-03,+7.38001897E+00,+8.33443486E+00,0
+125.16000E-03,+7.37504859E+00,+8.35100282E+00,0
+125.24000E-03,+7.35989840E+00,+8.33443486E+00,0
+125.32000E-03,+7.35348631E+00,+8.42287707E+00,0
+125.40000E-03,+7.38001897E+00,+8.33443486E+00,0
+125.48000E-03,+7.38001897E+00,+8.42287707E+00,0
+125.56000E-03,+7.35460963E+00,+8.42662148E+00,0
+125.64000E-03,+7.39629248E+00,+8.47712210E+00,0
+125.72000E-03,+7.40655164E+00,+8.40657365E+00,0
+125.80000E-03,+7.40655164E+00,+8.44451524E+00,0
+125.88000E-03,+7.40655164E+00,+8.42287707E+00,0
+125.96000E-03,+7.40655164E+00,+8.50224014E+00,0
+126.04000E-03,+7.40655164E+00,+8.46989782E+00,0
+126.12000E-03,+7.43308430E+00,+8.51479916E+00,0
+126.20000E-03,+7.42274578E+00,+8.53083805E+00,0
+126.28000E-03,+7.40173997E+00,+8.58372261E+00,0
+126.36000E-03,+7.39998083E+00,+8.53322199E+00,0
+126.44000E-03,+7.40655164E+00,+8.51131929E+00,0
+126.52000E-03,+7.43308430E+00,+8.50197561E+00,0
+126.60000E-03,+7.41889872E+00,+8.51131929E+00,0
+126.68000E-03,+7.40751624E+00,+8.51453463E+00,0
+126.76000E-03,+7.43308430E+00,+8.51131929E+00,0
+126.84000E-03,+7.43308430E+00,+8.59976150E+00,0
+126.92000E-03,+7.43308430E+00,+8.53348652E+00,0
+127.00000E-03,+7.41505165E+00,+8.51131929E+00,0
+127.08000E-03,+7.43020184E+00,+8.51131929E+00,0
+127.16000E-03,+7.42081658E+00,+8.51131929E+00,0
+127.24000E-03,+7.43308430E+00,+8.51131929E+00,0
+127.32000E-03,+7.44911973E+00,+8.47632850E+00,0
+127.40000E-03,+7.43773725E+00,+8.51131929E+00,0
+127.48000E-03,+7.43308430E+00,+8.51131929E+00,0
+127.56000E-03,+7.45961696E+00,+8.45094592E+00,0
+127.64000E-03,+7.48022598E+00,+8.51131929E+00,0
+127.72000E-03,+7.44527266E+00,+8.47069142E+00,0
+127.80000E-03,+7.45961696E+00,+8.50863301E+00,0
+127.88000E-03,+7.44366090E+00,+8.36969018E+00,0
+127.96000E-03,+7.45961696E+00,+8.42287707E+00,0
+128.04000E-03,+7.45961696E+00,+8.42287707E+00,0
+128.12000E-03,+7.43308430E+00,+8.33443486E+00,0
+128.20000E-03,+7.45657578E+00,+8.42287707E+00,0
+128.28000E-03,+7.44750796E+00,+8.38251374E+00,0
+128.36000E-03,+7.43381082E+00,+8.42772055E+00,0
+128.44000E-03,+7.44896101E+00,+8.36995472E+00,0
+128.52000E-03,+7.48165540E+00,+8.48135776E+00,0
+128.60000E-03,+7.43997255E+00,+8.37695540E+00,0
+128.68000E-03,+7.47788769E+00,+8.39533729E+00,0
+128.76000E-03,+7.46273751E+00,+8.41247526E+00,0
+128.84000E-03,+7.45961696E+00,+8.37453366E+00,0
+128.92000E-03,+7.45961696E+00,+8.33227765E+00,0
+129.00000E-03,+7.47035228E+00,+8.29865047E+00,0
+129.08000E-03,+7.45961696E+00,+8.24599265E+00,0
+129.16000E-03,+7.46658457E+00,+8.22276728E+00,0
+129.24000E-03,+7.45961696E+00,+8.27326790E+00,0
+129.32000E-03,+7.48294972E+00,+8.23532630E+00,0
+129.40000E-03,+7.47156724E+00,+8.20615837E+00,0
+129.48000E-03,+7.46018477E+00,+8.07100089E+00,0
+129.56000E-03,+7.44389898E+00,+8.15755043E+00,0
+129.64000E-03,+7.48614963E+00,+8.23154095E+00,0
+129.72000E-03,+7.47910266E+00,+8.15755043E+00,0
+129.80000E-03,+7.48614963E+00,+8.10352900E+00,0
+129.88000E-03,+7.48942889E+00,+7.99159688E+00,0
+129.96000E-03,+7.48614963E+00,+7.98066600E+00,0
+130.04000E-03,+7.51219385E+00,+8.06748008E+00,0
+130.12000E-03,+7.47051100E+00,+7.98066600E+00,0
+130.20000E-03,+7.48614963E+00,+7.96647884E+00,0
+130.28000E-03,+7.45961696E+00,+7.82753601E+00,0
+130.36000E-03,+7.48614963E+00,+7.86547761E+00,0
+130.44000E-03,+7.48614963E+00,+7.79258616E+00,0
+130.52000E-03,+7.48614963E+00,+7.76447637E+00,0
+130.60000E-03,+7.51186412E+00,+7.71670297E+00,0
+130.68000E-03,+7.49712302E+00,+7.76720359E+00,0
+130.76000E-03,+7.50850550E+00,+7.64081978E+00,0
+130.84000E-03,+7.50547660E+00,+7.69132040E+00,0
+130.92000E-03,+7.49409412E+00,+7.60041550E+00,0
+131.00000E-03,+7.48614963E+00,+7.53845493E+00,0
+131.08000E-03,+7.48614963E+00,+7.53845493E+00,0
+131.16000E-03,+7.51202284E+00,+7.36266958E+00,0
+131.24000E-03,+7.49720238E+00,+7.41317020E+00,0
+131.32000E-03,+7.48614963E+00,+7.36157051E+00,0
+131.40000E-03,+7.48614963E+00,+7.27312829E+00,0
+131.48000E-03,+7.48614963E+00,+7.24691118E+00,0
+131.56000E-03,+7.51268229E+00,+7.26140381E+00,0
+131.64000E-03,+7.47124980E+00,+7.09624387E+00,0
+131.72000E-03,+7.51268229E+00,+7.00863619E+00,0
+131.80000E-03,+7.50155017E+00,+7.00780165E+00,0
+131.88000E-03,+7.48614963E+00,+7.00780165E+00,0
+131.96000E-03,+7.49351404E+00,+6.91935944E+00,0
+132.04000E-03,+7.51268229E+00,+6.83091722E+00,0
+132.12000E-03,+7.49334303E+00,+6.83091722E+00,0
+132.20000E-03,+7.49770311E+00,+6.70396340E+00,0
+132.28000E-03,+7.48614963E+00,+6.65403280E+00,0
+132.36000E-03,+7.48614963E+00,+6.65403280E+00,0
+132.44000E-03,+7.51268229E+00,+6.65403280E+00,0
+132.52000E-03,+7.50523852E+00,+6.59040315E+00,0
+132.60000E-03,+7.49385604E+00,+6.50283642E+00,0
+132.68000E-03,+7.50900623E+00,+6.55333704E+00,0
+132.76000E-03,+7.48614963E+00,+6.43890130E+00,0
+132.84000E-03,+7.48624127E+00,+6.30056942E+00,0
+132.92000E-03,+7.51268229E+00,+6.35107004E+00,0
+133.00000E-03,+7.48614963E+00,+6.30026394E+00,0
+133.08000E-03,+7.48614963E+00,+6.30026394E+00,0
+133.16000E-03,+7.53158790E+00,+6.23724525E+00,0
+133.24000E-03,+7.51268229E+00,+6.12337951E+00,0
+133.32000E-03,+7.51268229E+00,+6.12337951E+00,0
+133.40000E-03,+7.51268229E+00,+6.12333857E+00,0
+133.48000E-03,+7.51268229E+00,+6.03493730E+00,0
+133.56000E-03,+7.48614963E+00,+5.88325280E+00,0
+133.64000E-03,+7.47482194E+00,+5.94649509E+00,0
+133.72000E-03,+7.48614963E+00,+5.83289389E+00,0
+133.80000E-03,+7.48998441E+00,+5.84527026E+00,0
+133.88000E-03,+7.48614963E+00,+5.71888645E+00,0
+133.96000E-03,+7.48621670E+00,+5.68139203E+00,0
+134.04000E-03,+7.52413184E+00,+5.63089142E+00,0
+134.12000E-03,+7.51268229E+00,+5.60506166E+00,0
+134.20000E-03,+7.51268229E+00,+5.68116844E+00,0
+134.28000E-03,+7.50521395E+00,+5.59272623E+00,0
